cpdate,datestr2,cp
733933.458333333,2009-06-09 11:00,94.8
733933.479166667,2009-06-09 11:30,94.96
733933.5,2009-06-09 12:00,94.9
733933.520833333,2009-06-09 12:30,94.73
733933.541666667,2009-06-09 13:00,94.66
733934.291666667,2009-06-10 07:00,95.13
733934.3125,2009-06-10 07:30,94.69
733934.333333333,2009-06-10 08:00,94.45
733934.354166667,2009-06-10 08:30,94.37
733934.375,2009-06-10 09:00,94.32
733934.395833333,2009-06-10 09:30,94.36
733934.416666667,2009-06-10 10:00,94.26
733934.4375,2009-06-10 10:30,93.75
733934.458333333,2009-06-10 11:00,93.49
733934.479166667,2009-06-10 11:30,93.59
733934.5,2009-06-10 12:00,93.9
733934.520833333,2009-06-10 12:30,93.68
733934.541666667,2009-06-10 13:00,94.36
733935.291666667,2009-06-11 07:00,95.18
733935.3125,2009-06-11 07:30,95.19
733935.333333333,2009-06-11 08:00,95.05
733935.354166667,2009-06-11 08:30,95.38
733935.375,2009-06-11 09:00,95.24
733935.395833333,2009-06-11 09:30,95.18
733935.416666667,2009-06-11 10:00,95.65
733935.4375,2009-06-11 10:30,96.09
733935.458333333,2009-06-11 11:00,95.74
733935.479166667,2009-06-11 11:30,95.81
733935.5,2009-06-11 12:00,95.75
733935.520833333,2009-06-11 12:30,95.49
733935.541666667,2009-06-11 13:00,94.88
733936.291666667,2009-06-12 07:00,94.21
733936.3125,2009-06-12 07:30,94.35
733936.333333333,2009-06-12 08:00,94.62
733936.354166667,2009-06-12 08:30,94.48
733936.375,2009-06-12 09:00,94.38
733936.395833333,2009-06-12 09:30,94.46
733936.416666667,2009-06-12 10:00,94.55
733936.4375,2009-06-12 10:30,94.51
733936.458333333,2009-06-12 11:00,94.67
733936.479166667,2009-06-12 11:30,94.57
733936.5,2009-06-12 12:00,94.93
733936.520833333,2009-06-12 12:30,95.02
733936.541666667,2009-06-12 13:00,95.12
733939.291666667,2009-06-15 07:00,93.59
733939.3125,2009-06-15 07:30,93.41
733939.333333333,2009-06-15 08:00,92.92
733939.354166667,2009-06-15 08:30,92.67
733939.375,2009-06-15 09:00,92.76
733939.395833333,2009-06-15 09:30,92.62
733939.416666667,2009-06-15 10:00,92.81
733939.4375,2009-06-15 10:30,92.57
733939.458333333,2009-06-15 11:00,92.59
733939.479166667,2009-06-15 11:30,92.74
733939.5,2009-06-15 12:00,92.6
733939.520833333,2009-06-15 12:30,92.74
733939.541666667,2009-06-15 13:00,92.87
733940.291666667,2009-06-16 07:00,93.03
733940.3125,2009-06-16 07:30,93.01
733940.333333333,2009-06-16 08:00,93.09
733940.354166667,2009-06-16 08:30,93.07
733940.375,2009-06-16 09:00,92.65
733940.395833333,2009-06-16 09:30,92.68
733940.416666667,2009-06-16 10:00,92.11
733940.4375,2009-06-16 10:30,91.95
733940.458333333,2009-06-16 11:00,91.95
733940.479166667,2009-06-16 11:30,91.73
733940.5,2009-06-16 12:00,92
733940.520833333,2009-06-16 12:30,91.99
733940.541666667,2009-06-16 13:00,91.66
733941.291666667,2009-06-17 07:00,91.22
733941.3125,2009-06-17 07:30,91.27
733941.333333333,2009-06-17 08:00,91.12
733941.354166667,2009-06-17 08:30,91.46
733941.375,2009-06-17 09:00,91.58
733941.395833333,2009-06-17 09:30,91.88
733941.416666667,2009-06-17 10:00,91.71
733941.4375,2009-06-17 10:30,91.93
733941.458333333,2009-06-17 11:00,92.12
733941.479166667,2009-06-17 11:30,92.3
733941.5,2009-06-17 12:00,91.89
733941.520833333,2009-06-17 12:30,91.62
733941.541666667,2009-06-17 13:00,91.57
733942.291666667,2009-06-18 07:00,92.22
733942.3125,2009-06-18 07:30,92.32
733942.333333333,2009-06-18 08:00,92.08
733942.354166667,2009-06-18 08:30,92.27
733942.375,2009-06-18 09:00,92.3
733942.395833333,2009-06-18 09:30,92.31
733942.416666667,2009-06-18 10:00,92.48
733942.4375,2009-06-18 10:30,92.61
733942.458333333,2009-06-18 11:00,92.39
733942.479166667,2009-06-18 11:30,92.31
733942.5,2009-06-18 12:00,92.47
733942.520833333,2009-06-18 12:30,92.4
733942.541666667,2009-06-18 13:00,92.19
733943.291666667,2009-06-19 07:00,92.55
733943.3125,2009-06-19 07:30,92.33
733943.333333333,2009-06-19 08:00,92.58
733943.354166667,2009-06-19 08:30,92.4
733943.375,2009-06-19 09:00,92.36
733943.395833333,2009-06-19 09:30,91.95
733943.416666667,2009-06-19 10:00,91.84
733943.4375,2009-06-19 10:30,91.91
733943.458333333,2009-06-19 11:00,91.91
733943.479166667,2009-06-19 11:30,91.62
733943.5,2009-06-19 12:00,91.84
733943.520833333,2009-06-19 12:30,92.3
733943.541666667,2009-06-19 13:00,91.97
733946.291666667,2009-06-22 07:00,90.47
733946.3125,2009-06-22 07:30,90.4
733946.333333333,2009-06-22 08:00,90.16
733946.354166667,2009-06-22 08:30,90.13
733946.375,2009-06-22 09:00,89.73
733946.395833333,2009-06-22 09:30,89.77
733946.416666667,2009-06-22 10:00,89.81
733946.4375,2009-06-22 10:30,89.51
733946.458333333,2009-06-22 11:00,89.75
733946.479166667,2009-06-22 11:30,89.66
733946.5,2009-06-22 12:00,89.78
733946.520833333,2009-06-22 12:30,89.77
733946.541666667,2009-06-22 13:00,89.27
733947.291666667,2009-06-23 07:00,89.75
733947.3125,2009-06-23 07:30,89.12
733947.333333333,2009-06-23 08:00,89.18
733947.354166667,2009-06-23 08:30,89.18
733947.375,2009-06-23 09:00,89.42
733947.395833333,2009-06-23 09:30,89.3
733947.416666667,2009-06-23 10:00,89.45
733947.4375,2009-06-23 10:30,89.46
733947.458333333,2009-06-23 11:00,89.27
733947.479166667,2009-06-23 11:30,89.55
733947.5,2009-06-23 12:00,89.47
733947.520833333,2009-06-23 12:30,89.62
733947.541666667,2009-06-23 13:00,89.44
733948.291666667,2009-06-24 07:00,90.44
733948.3125,2009-06-24 07:30,90.8
733948.333333333,2009-06-24 08:00,90.95
733948.354166667,2009-06-24 08:30,90.96
733948.375,2009-06-24 09:00,90.81
733948.395833333,2009-06-24 09:30,90.7
733948.416666667,2009-06-24 10:00,90.66
733948.4375,2009-06-24 10:30,90.81
733948.458333333,2009-06-24 11:00,90.67
733948.479166667,2009-06-24 11:30,90.33
733948.5,2009-06-24 12:00,90.15
733948.520833333,2009-06-24 12:30,89.94
733948.541666667,2009-06-24 13:00,90.11
733949.291666667,2009-06-25 07:00,90.41
733949.3125,2009-06-25 07:30,90.86
733949.333333333,2009-06-25 08:00,90.65
733949.354166667,2009-06-25 08:30,91.1
733949.375,2009-06-25 09:00,91.72
733949.395833333,2009-06-25 09:30,91.81
733949.416666667,2009-06-25 10:00,91.6
733949.4375,2009-06-25 10:30,92.03
733949.458333333,2009-06-25 11:00,91.93
733949.479166667,2009-06-25 11:30,91.71
733949.5,2009-06-25 12:00,91.67
733949.520833333,2009-06-25 12:30,91.86
733949.541666667,2009-06-25 13:00,92.03
733950.291666667,2009-06-26 07:00,91.55
733950.3125,2009-06-26 07:30,91.73
733950.333333333,2009-06-26 08:00,91.51
733950.354166667,2009-06-26 08:30,91.45
733950.375,2009-06-26 09:00,91.58
733950.395833333,2009-06-26 09:30,91.57
733950.416666667,2009-06-26 10:00,91.75
733950.4375,2009-06-26 10:30,91.7
733950.458333333,2009-06-26 11:00,91.65
733950.479166667,2009-06-26 11:30,91.63
733950.5,2009-06-26 12:00,91.91
733950.520833333,2009-06-26 12:30,91.89
733950.541666667,2009-06-26 13:00,91.79
733953.291666667,2009-06-29 07:00,91.73
733953.3125,2009-06-29 07:30,92.48
733953.333333333,2009-06-29 08:00,92.61
733953.354166667,2009-06-29 08:30,92.67
733953.375,2009-06-29 09:00,92.74
733953.395833333,2009-06-29 09:30,92.73
733953.416666667,2009-06-29 10:00,92.59
733953.4375,2009-06-29 10:30,92.66
733953.458333333,2009-06-29 11:00,92.66
733953.479166667,2009-06-29 11:30,92.52
733953.5,2009-06-29 12:00,92.64
733953.520833333,2009-06-29 12:30,92.75
733953.541666667,2009-06-29 13:00,92.72
733954.291666667,2009-06-30 07:00,92.91
733954.3125,2009-06-30 07:30,91.91
733954.333333333,2009-06-30 08:00,91.74
733954.354166667,2009-06-30 08:30,91.59
733954.375,2009-06-30 09:00,91.48
733954.395833333,2009-06-30 09:30,91.6
733954.416666667,2009-06-30 10:00,91.67
733954.4375,2009-06-30 10:30,91.52
733954.458333333,2009-06-30 11:00,91.45
733954.479166667,2009-06-30 11:30,91.64
733954.5,2009-06-30 12:00,91.7
733954.520833333,2009-06-30 12:30,91.78
733954.541666667,2009-06-30 13:00,92.03
733955.291666667,2009-07-01 07:00,92.87
733955.3125,2009-07-01 07:30,93.19
733955.333333333,2009-07-01 08:00,93.07
733955.354166667,2009-07-01 08:30,92.87
733955.375,2009-07-01 09:00,92.96
733955.395833333,2009-07-01 09:30,92.98
733955.416666667,2009-07-01 10:00,92.78
733955.4375,2009-07-01 10:30,92.95
733955.458333333,2009-07-01 11:00,92.88
733955.479166667,2009-07-01 11:30,92.69
733955.5,2009-07-01 12:00,92.63
733955.520833333,2009-07-01 12:30,92.49
733955.541666667,2009-07-01 13:00,92.34
733956.291666667,2009-07-02 07:00,90.48
733956.3125,2009-07-02 07:30,90.3
733956.333333333,2009-07-02 08:00,90.44
733956.354166667,2009-07-02 08:30,90.33
733956.375,2009-07-02 09:00,90.26
733956.395833333,2009-07-02 09:30,90.26
733956.416666667,2009-07-02 10:00,90.21
733956.4375,2009-07-02 10:30,90.24
733956.458333333,2009-07-02 11:00,90.2
733956.479166667,2009-07-02 11:30,90.2
733956.5,2009-07-02 12:00,90.22
733956.520833333,2009-07-02 12:30,89.88
733956.541666667,2009-07-02 13:00,89.81
733960.291666667,2009-07-06 07:00,89.44
733960.3125,2009-07-06 07:30,88.85
733960.333333333,2009-07-06 08:00,88.89
733960.354166667,2009-07-06 08:30,89.08
733960.375,2009-07-06 09:00,89.04
733960.395833333,2009-07-06 09:30,89.11
733960.416666667,2009-07-06 10:00,89.14
733960.4375,2009-07-06 10:30,89.48
733960.458333333,2009-07-06 11:00,89.39
733960.479166667,2009-07-06 11:30,89.4
733960.5,2009-07-06 12:00,89.44
733960.520833333,2009-07-06 12:30,89.47
733960.541666667,2009-07-06 13:00,89.9
733961.291666667,2009-07-07 07:00,89.57
733961.3125,2009-07-07 07:30,89.3
733961.333333333,2009-07-07 08:00,89.12
733961.354166667,2009-07-07 08:30,89.01
733961.375,2009-07-07 09:00,88.99
733961.395833333,2009-07-07 09:30,88.81
733961.416666667,2009-07-07 10:00,88.85
733961.4375,2009-07-07 10:30,89.1
733961.458333333,2009-07-07 11:00,89.04
733961.479166667,2009-07-07 11:30,88.99
733961.5,2009-07-07 12:00,88.61
733961.520833333,2009-07-07 12:30,88.54
733961.541666667,2009-07-07 13:00,88.09
733962.291666667,2009-07-08 07:00,88.36
733962.3125,2009-07-08 07:30,88.58
733962.333333333,2009-07-08 08:00,88.15
733962.354166667,2009-07-08 08:30,87.58
733962.375,2009-07-08 09:00,87.54
733962.395833333,2009-07-08 09:30,87.12
733962.416666667,2009-07-08 10:00,87.27
733962.4375,2009-07-08 10:30,87.8
733962.458333333,2009-07-08 11:00,87.6
733962.479166667,2009-07-08 11:30,87.2
733962.5,2009-07-08 12:00,87.51
733962.520833333,2009-07-08 12:30,87.45
733962.541666667,2009-07-08 13:00,88.02
733963.291666667,2009-07-09 07:00,88.26
733963.3125,2009-07-09 07:30,88.17
733963.333333333,2009-07-09 08:00,88.34
733963.354166667,2009-07-09 08:30,88.18
733963.375,2009-07-09 09:00,88.34
733963.395833333,2009-07-09 09:30,88.55
733963.416666667,2009-07-09 10:00,88.6
733963.4375,2009-07-09 10:30,88.62
733963.458333333,2009-07-09 11:00,88.6
733963.479166667,2009-07-09 11:30,88.8
733963.5,2009-07-09 12:00,88.56
733963.520833333,2009-07-09 12:30,88.38
733963.541666667,2009-07-09 13:00,88.23
733964.291666667,2009-07-10 07:00,88
733964.3125,2009-07-10 07:30,88.26
733964.333333333,2009-07-10 08:00,88.01
733964.354166667,2009-07-10 08:30,87.48
733964.375,2009-07-10 09:00,87.54
733964.395833333,2009-07-10 09:30,87.74
733964.416666667,2009-07-10 10:00,87.86
733964.4375,2009-07-10 10:30,87.83
733964.458333333,2009-07-10 11:00,88.05
733964.479166667,2009-07-10 11:30,87.81
733964.5,2009-07-10 12:00,87.74
733964.520833333,2009-07-10 12:30,87.79
733964.541666667,2009-07-10 13:00,87.94
733967.291666667,2009-07-13 07:00,88.01
733967.3125,2009-07-13 07:30,88.19
733967.333333333,2009-07-13 08:00,88.79
733967.354166667,2009-07-13 08:30,88.85
733967.375,2009-07-13 09:00,89.43
733967.395833333,2009-07-13 09:30,89.42
733967.416666667,2009-07-13 10:00,89.38
733967.4375,2009-07-13 10:30,89.68
733967.458333333,2009-07-13 11:00,89.6
733967.479166667,2009-07-13 11:30,89.73
733967.5,2009-07-13 12:00,89.68
733967.520833333,2009-07-13 12:30,89.69
733967.541666667,2009-07-13 13:00,90.12
733968.291666667,2009-07-14 07:00,90.01
733968.3125,2009-07-14 07:30,90.17
733968.333333333,2009-07-14 08:00,90
733968.354166667,2009-07-14 08:30,90.4
733968.375,2009-07-14 09:00,90.56
733968.395833333,2009-07-14 09:30,90.27
733968.416666667,2009-07-14 10:00,90.34
733968.4375,2009-07-14 10:30,90.35
733968.458333333,2009-07-14 11:00,90.34
733968.479166667,2009-07-14 11:30,90.29
733968.5,2009-07-14 12:00,90.51
733968.520833333,2009-07-14 12:30,90.53
733968.541666667,2009-07-14 13:00,90.68
733969.291666667,2009-07-15 07:00,92.09
733969.3125,2009-07-15 07:30,92.33
733969.333333333,2009-07-15 08:00,92.24
733969.354166667,2009-07-15 08:30,92.6
733969.375,2009-07-15 09:00,92.59
733969.395833333,2009-07-15 09:30,92.67
733969.416666667,2009-07-15 10:00,92.67
733969.4375,2009-07-15 10:30,92.8
733969.458333333,2009-07-15 11:00,92.9
733969.479166667,2009-07-15 11:30,93
733969.5,2009-07-15 12:00,93.35
733969.520833333,2009-07-15 12:30,93.16
733969.541666667,2009-07-15 13:00,93.33
733970.291666667,2009-07-16 07:00,93.36
733970.3125,2009-07-16 07:30,93.18
733970.333333333,2009-07-16 08:00,93.19
733970.354166667,2009-07-16 08:30,93.04
733970.375,2009-07-16 09:00,93.28
733970.395833333,2009-07-16 09:30,93.32
733970.416666667,2009-07-16 10:00,93.18
733970.4375,2009-07-16 10:30,93.12
733970.458333333,2009-07-16 11:00,93.55
733970.479166667,2009-07-16 11:30,93.82
733970.5,2009-07-16 12:00,94.06
733970.520833333,2009-07-16 12:30,94.17
733970.541666667,2009-07-16 13:00,94.16
733971.291666667,2009-07-17 07:00,93.83
733971.3125,2009-07-17 07:30,94.05
733971.333333333,2009-07-17 08:00,93.78
733971.354166667,2009-07-17 08:30,93.85
733971.375,2009-07-17 09:00,93.7
733971.395833333,2009-07-17 09:30,93.87
733971.416666667,2009-07-17 10:00,93.89
733971.4375,2009-07-17 10:30,94.02
733971.458333333,2009-07-17 11:00,94.13
733971.479166667,2009-07-17 11:30,94.08
733971.5,2009-07-17 12:00,94.05
733971.520833333,2009-07-17 12:30,93.94
733971.541666667,2009-07-17 13:00,94.13
733974.291666667,2009-07-20 07:00,94.75
733974.3125,2009-07-20 07:30,94.53
733974.333333333,2009-07-20 08:00,94.37
733974.354166667,2009-07-20 08:30,94.59
733974.375,2009-07-20 09:00,94.56
733974.395833333,2009-07-20 09:30,94.79
733974.416666667,2009-07-20 10:00,94.76
733974.4375,2009-07-20 10:30,94.58
733974.458333333,2009-07-20 11:00,94.74
733974.479166667,2009-07-20 11:30,94.7
733974.5,2009-07-20 12:00,94.73
733974.520833333,2009-07-20 12:30,95.09
733974.541666667,2009-07-20 13:00,95.13
733975.291666667,2009-07-21 07:00,95.42
733975.3125,2009-07-21 07:30,95.32
733975.333333333,2009-07-21 08:00,95.41
733975.354166667,2009-07-21 08:30,95.25
733975.375,2009-07-21 09:00,94.65
733975.395833333,2009-07-21 09:30,94.79
733975.416666667,2009-07-21 10:00,94.65
733975.4375,2009-07-21 10:30,94.74
733975.458333333,2009-07-21 11:00,94.71
733975.479166667,2009-07-21 11:30,94.85
733975.5,2009-07-21 12:00,95.12
733975.520833333,2009-07-21 12:30,95.22
733975.541666667,2009-07-21 13:00,95.58
733976.291666667,2009-07-22 07:00,95.58
733976.3125,2009-07-22 07:30,95.39
733976.333333333,2009-07-22 08:00,95.61
733976.354166667,2009-07-22 08:30,95.58
733976.375,2009-07-22 09:00,95.53
733976.395833333,2009-07-22 09:30,95.9
733976.416666667,2009-07-22 10:00,95.93
733976.4375,2009-07-22 10:30,95.75
733976.458333333,2009-07-22 11:00,95.82
733976.479166667,2009-07-22 11:30,95.62
733976.5,2009-07-22 12:00,95.78
733976.520833333,2009-07-22 12:30,95.41
733976.541666667,2009-07-22 13:00,95.54
733977.291666667,2009-07-23 07:00,96.34
733977.3125,2009-07-23 07:30,96.83
733977.333333333,2009-07-23 08:00,97.16
733977.354166667,2009-07-23 08:30,97.62
733977.375,2009-07-23 09:00,97.52
733977.395833333,2009-07-23 09:30,97.72
733977.416666667,2009-07-23 10:00,97.87
733977.4375,2009-07-23 10:30,97.81
733977.458333333,2009-07-23 11:00,97.75
733977.479166667,2009-07-23 11:30,97.77
733977.5,2009-07-23 12:00,97.89
733977.520833333,2009-07-23 12:30,97.97
733977.541666667,2009-07-23 13:00,97.66
733978.291666667,2009-07-24 07:00,96.97
733978.3125,2009-07-24 07:30,97.2
733978.333333333,2009-07-24 08:00,96.8
733978.354166667,2009-07-24 08:30,97.15
733978.375,2009-07-24 09:00,97.45
733978.395833333,2009-07-24 09:30,97.4
733978.416666667,2009-07-24 10:00,97.38
733978.4375,2009-07-24 10:30,97.52
733978.458333333,2009-07-24 11:00,97.76
733978.479166667,2009-07-24 11:30,97.7
733978.5,2009-07-24 12:00,97.74
733978.520833333,2009-07-24 12:30,97.89
733978.541666667,2009-07-24 13:00,98.07
733981.291666667,2009-07-27 07:00,97.89
733981.3125,2009-07-27 07:30,97.59
733981.333333333,2009-07-27 08:00,97.52
733981.354166667,2009-07-27 08:30,97.85
733981.375,2009-07-27 09:00,97.72
733981.395833333,2009-07-27 09:30,97.79
733981.416666667,2009-07-27 10:00,97.79
733981.4375,2009-07-27 10:30,97.57
733981.458333333,2009-07-27 11:00,97.94
733981.479166667,2009-07-27 11:30,97.95
733981.5,2009-07-27 12:00,98.16
733981.520833333,2009-07-27 12:30,98.06
733981.541666667,2009-07-27 13:00,98.35
733982.291666667,2009-07-28 07:00,98.27
733982.3125,2009-07-28 07:30,97.68
733982.333333333,2009-07-28 08:00,97.8
733982.354166667,2009-07-28 08:30,97.32
733982.375,2009-07-28 09:00,97.34
733982.395833333,2009-07-28 09:30,97.32
733982.416666667,2009-07-28 10:00,97.39
733982.4375,2009-07-28 10:30,97.58
733982.458333333,2009-07-28 11:00,97.77
733982.479166667,2009-07-28 11:30,97.92
733982.5,2009-07-28 12:00,97.82
733982.520833333,2009-07-28 12:30,97.74
733982.541666667,2009-07-28 13:00,98.06
733983.291666667,2009-07-29 07:00,97.57
733983.3125,2009-07-29 07:30,97.71
733983.333333333,2009-07-29 08:00,97.55
733983.354166667,2009-07-29 08:30,97.28
733983.375,2009-07-29 09:00,97.43
733983.395833333,2009-07-29 09:30,97.48
733983.416666667,2009-07-29 10:00,97.56
733983.4375,2009-07-29 10:30,97.09
733983.458333333,2009-07-29 11:00,97.23
733983.479166667,2009-07-29 11:30,97.43
733983.5,2009-07-29 12:00,97.04
733983.520833333,2009-07-29 12:30,97.34
733983.541666667,2009-07-29 13:00,97.66
733984.291666667,2009-07-30 07:00,99.41
733984.3125,2009-07-30 07:30,99.55
733984.333333333,2009-07-30 08:00,99.74
733984.354166667,2009-07-30 08:30,99.48
733984.375,2009-07-30 09:00,99.21
733984.395833333,2009-07-30 09:30,99.19
733984.416666667,2009-07-30 10:00,99.28
733984.4375,2009-07-30 10:30,99.45
733984.458333333,2009-07-30 11:00,99.36
733984.479166667,2009-07-30 11:30,99.37
733984.5,2009-07-30 12:00,99.39
733984.520833333,2009-07-30 12:30,99.51
733984.541666667,2009-07-30 13:00,98.71
733985.291666667,2009-07-31 07:00,98.92
733985.3125,2009-07-31 07:30,98.9
733985.333333333,2009-07-31 08:00,99.09
733985.354166667,2009-07-31 08:30,98.88
733985.375,2009-07-31 09:00,99.03
733985.395833333,2009-07-31 09:30,99.04
733985.416666667,2009-07-31 10:00,98.9
733985.4375,2009-07-31 10:30,98.99
733985.458333333,2009-07-31 11:00,99.1
733985.479166667,2009-07-31 11:30,99.29
733985.5,2009-07-31 12:00,99
733985.520833333,2009-07-31 12:30,99.32
733985.541666667,2009-07-31 13:00,98.82
733988.291666667,2009-08-03 07:00,99.62
733988.3125,2009-08-03 07:30,100.07
733988.333333333,2009-08-03 08:00,99.86
733988.354166667,2009-08-03 08:30,99.77
733988.375,2009-08-03 09:00,100.06
733988.395833333,2009-08-03 09:30,100.02
733988.416666667,2009-08-03 10:00,100.06
733988.4375,2009-08-03 10:30,100.17
733988.458333333,2009-08-03 11:00,100.23
733988.479166667,2009-08-03 11:30,100.36
733988.5,2009-08-03 12:00,100.19
733988.520833333,2009-08-03 12:30,100.35
733988.541666667,2009-08-03 13:00,100.39
733989.291666667,2009-08-04 07:00,100.08
733989.3125,2009-08-04 07:30,100.01
733989.333333333,2009-08-04 08:00,100.25
733989.354166667,2009-08-04 08:30,100.39
733989.375,2009-08-04 09:00,100.53
733989.395833333,2009-08-04 09:30,100.69
733989.416666667,2009-08-04 10:00,100.82
733989.4375,2009-08-04 10:30,100.65
733989.458333333,2009-08-04 11:00,100.26
733989.479166667,2009-08-04 11:30,100.38
733989.5,2009-08-04 12:00,100.27
733989.520833333,2009-08-04 12:30,100.26
733989.541666667,2009-08-04 13:00,100.69
733990.291666667,2009-08-05 07:00,100.25
733990.3125,2009-08-05 07:30,99.95
733990.333333333,2009-08-05 08:00,99.87
733990.354166667,2009-08-05 08:30,99.98
733990.375,2009-08-05 09:00,99.87
733990.395833333,2009-08-05 09:30,100.06
733990.416666667,2009-08-05 10:00,99.92
733990.4375,2009-08-05 10:30,100.2
733990.458333333,2009-08-05 11:00,100.09
733990.479166667,2009-08-05 11:30,100.2
733990.5,2009-08-05 12:00,100.61
733990.520833333,2009-08-05 12:30,100.76
733990.541666667,2009-08-05 13:00,100.41
733991.291666667,2009-08-06 07:00,100.22
733991.3125,2009-08-06 07:30,99.86
733991.333333333,2009-08-06 08:00,100.06
733991.354166667,2009-08-06 08:30,100.26
733991.375,2009-08-06 09:00,100.08
733991.395833333,2009-08-06 09:30,99.8
733991.416666667,2009-08-06 10:00,99.85
733991.4375,2009-08-06 10:30,100.02
733991.458333333,2009-08-06 11:00,99.83
