algo,ydate,probup,pctgain,holding_period
lr,2000-08-22,0.527702478517593,0.6800,2days
lr,2000-08-23,0.528995266784545,0.0300,2days
lr,2000-08-24,0.534210759562783,0.3800,2days
lr,2000-08-25,0.530347946332153,0.2300,2days
lr,2000-08-28,0.533302064900114,-0.7600,2days
lr,2000-08-29,0.531934435811933,0.5200,2days
lr,2000-08-30,0.553051462751789,1.2100,2days
lr,2000-08-31,0.547024180505337,-0.7000,2days
lr,2000-09-01,0.519212399772129,-1.8800,2days
lr,2000-09-05,0.532938134729353,-0.3000,2days
lr,2000-09-06,0.555904454531686,0.1500,2days
lr,2000-09-07,0.547622087192631,-0.8800,2days
lr,2000-09-08,0.537163741214621,-0.8400,2days
lr,2000-09-11,0.565885625761363,-0.2900,2days
lr,2000-09-12,0.556876469288501,-0.0800,2days
lr,2000-09-13,0.547866826832446,-1.2900,2days
lr,2000-09-14,0.543799628081521,-2.4600,2days
lr,2000-09-15,0.552075956260557,-0.4000,2days
lr,2000-09-18,0.573501759856491,0.4700,2days
lr,2000-09-19,0.574195487483042,-0.7400,2days
lr,2000-09-20,0.540743967059308,-0.1800,2days
lr,2000-09-21,0.552618086785599,-0.6900,2days
lr,2000-09-22,0.553817615880709,-1.4800,2days
lr,2000-09-25,0.553299641014245,-0.8700,2days
lr,2000-09-26,0.581136782524064,2.1800,2days
lr,2000-09-27,0.584318659171569,0.7000,2days
lr,2000-09-28,0.545935876343258,-1.5100,2days
lr,2000-09-29,0.540454931970077,-0.7000,2days
lr,2000-10-02,0.591930095716007,-0.1300,2days
lr,2000-10-03,0.574845716863735,0.6900,2days
lr,2000-10-04,0.591066161797521,-1.7700,2days
lr,2000-10-05,0.604198306763062,-2.3800,2days
lr,2000-10-06,0.602389439995404,-1.5600,2days
lr,2000-10-09,0.639415198936212,-2.6700,2days
lr,2000-10-10,0.650653384760971,-4.1300,2days
lr,2000-10-11,0.676899576631064,0.7000,2days
lr,2000-10-12,0.696404717947184,3.3700,2days
lr,2000-10-13,0.680612148083661,-1.7600,2days
lr,2000-10-16,0.579729426320542,-2.3600,2days
lr,2000-10-17,0.61282720158956,2.8700,2days
lr,2000-10-18,0.646402048667304,4.0800,2days
lr,2000-10-19,0.563476176333944,0.5100,2days
lr,2000-10-20,0.521104779374968,0.0900,2days
lr,2000-10-23,0.557612390878911,-2.2100,2days
lr,2000-10-24,0.558819083379538,-2.4100,2days
lr,2000-10-25,0.578860376349238,1.0800,2days
lr,2000-10-26,0.662285186023469,2.5100,2days
lr,2000-10-27,0.62283818744435,3.6100,2days
lr,2000-10-30,0.564112425295847,1.6100,2days
lr,2000-10-31,0.53992995970046,-0.0800,2days
lr,2000-11-01,0.506691663055567,0.3800,2days
lr,2000-11-02,0.533103179873301,0.2700,2days
lr,2000-11-03,0.538061299904583,0.3600,2days
lr,2000-11-06,0.557090763775332,-1.6000,2days
lr,2000-11-07,0.571891490808419,-2.2200,2days
lr,2000-11-08,0.594490706372864,-3.0700,2days
lr,2000-11-09,0.62741705614001,-3.4900,2days
lr,2000-11-10,0.64237390751778,1.2400,2days
lr,2000-11-13,0.668341041801171,2.8500,2days
lr,2000-11-14,0.621555829883493,-0.7700,2days
lr,2000-11-15,0.531402815475707,-1.5900,2days
lr,2000-11-16,0.557234349153635,-2.1600,2days
lr,2000-11-17,0.570628302714006,-1.4900,2days
lr,2000-11-20,0.568434854854969,-1.5100,2days
lr,2000-11-21,0.61433962456232,-0.4100,2days
lr,2000-11-22,0.61017228717441,2.0100,2days
lr,2000-11-24,0.615770032366349,-0.4200,2days
lr,2000-11-27,0.558356143915726,-0.5200,2days
lr,2000-11-28,0.555723775804855,-1.5800,2days
lr,2000-11-29,0.572887913455743,-1.9900,2days
lr,2000-11-30,0.552456957703081,0.7600,2days
lr,2000-12-01,0.606448831126745,4.6600,2days
lr,2000-12-04,0.572576973166364,2.0000,2days
lr,2000-12-05,0.502150027030779,-2.4000,2days
lr,2000-12-06,0.475643225537066,1.3600,2days
lr,2000-12-07,0.560454090271101,2.7300,2days
lr,2000-12-08,0.545831700248862,0.0900,2days
lr,2000-12-11,0.493279771371371,-1.4600,2days
lr,2000-12-12,0.558840729769554,-2.2100,2days
lr,2000-12-13,0.567335130994239,-3.5200,2days
lr,2000-12-14,0.587415741323699,-1.3600,2days
lr,2000-12-15,0.635161537380385,-0.5000,2days
lr,2000-12-18,0.653133694414205,-4.3800,2days
lr,2000-12-19,0.608056950838738,-2.3500,2days
lr,2000-12-20,0.656471874816504,3.2600,2days
lr,2000-12-21,0.685190586211535,3.1600,2days
lr,2000-12-22,0.562586200398846,1.7600,2days
lr,2000-12-26,0.502938582961447,1.4500,2days
lr,2000-12-27,0.507702116057355,-0.6500,2days
lr,2000-12-28,0.475942428180872,-3.8200,2days
lr,2000-12-29,0.512750131345294,2.0700,2days
lr,2001-01-02,0.548475083523271,3.9000,2days
lr,2001-01-03,0.606222810922511,-3.6500,2days
lr,2001-01-04,0.543145665240762,-2.8100,2days
lr,2001-01-05,0.577112629430336,0.1900,2days
lr,2001-01-08,0.588122875360175,1.3400,2days
lr,2001-01-09,0.53971284773552,2.0000,2days
lr,2001-01-10,0.571215226064147,0.4000,2days
lr,2001-01-11,0.539358136979318,-0.0100,2days
lr,2001-01-12,0.517327956218955,0.8300,2days
lr,2001-01-16,0.520663493578795,1.6100,2days
lr,2001-01-17,0.510910813886156,0.9800,2days
lr,2001-01-18,0.497920651791297,-0.3800,2days
lr,2001-01-19,0.501316780839882,1.3300,2days
lr,2001-01-22,0.504336825191376,1.5900,2days
lr,2001-01-23,0.498248159178274,-0.2100,2days
lr,2001-01-24,0.490275243313564,-0.6900,2days
lr,2001-01-25,0.515301258329132,0.4900,2days
lr,2001-01-26,0.5171043207473,1.3900,2days
lr,2001-01-29,0.515237502485617,0.1300,2days
lr,2001-01-30,0.506849872750388,-0.0200,2days
lr,2001-01-31,0.50649158242254,-1.2100,2days
lr,2001-02-01,0.515473863554654,-1.4000,2days
lr,2001-02-02,0.520857764703726,0.2100,2days
lr,2001-02-05,0.536017487354105,-0.9900,2days
lr,2001-02-06,0.522473367910269,-1.4600,2days
lr,2001-02-07,0.528940381352454,-1.9500,2days
lr,2001-02-08,0.549796131459282,-0.1700,2days
lr,2001-02-09,0.545093160514762,0.3100,2days
lr,2001-02-12,0.554656598976547,-1.0800,2days
lr,2001-02-13,0.536662946731504,0.5900,2days
lr,2001-02-14,0.543781536708439,-1.0900,2days
lr,2001-02-15,0.531905148712821,-3.5900,2days
lr,2001-02-16,0.53647037729598,-3.5500,2days
lr,2001-02-20,0.560624651353079,-2.0400,2days
lr,2001-02-21,0.5738428021585,-0.7500,2days
lr,2001-02-22,0.596137423216946,1.1800,2days
lr,2001-02-23,0.596402974282739,0.9700,2days
lr,2001-02-26,0.57818843315361,-2.1900,2days
lr,2001-02-27,0.547360424186321,-1.3300,2days
lr,2001-02-28,0.550980221644647,-0.4600,2days
lr,2001-03-01,0.558670423071958,0.0100,2days
lr,2001-03-02,0.549245998989339,1.5900,2days
lr,2001-03-05,0.571032961140265,1.6500,2days
lr,2001-03-06,0.546026252525225,0.8700,2days
lr,2001-03-07,0.525075494512334,-2.2600,2days
lr,2001-03-08,0.522311419808685,-6.6900,2days
lr,2001-03-09,0.534983779480956,-2.9000,2days
lr,2001-03-12,0.535090468836825,-1.1400,2days
lr,2001-03-13,0.636646404914109,-2.0100,2days
lr,2001-03-14,0.606620579746589,-1.3900,2days
lr,2001-03-15,0.628337740757022,-0.2300,2days
lr,2001-03-16,0.599357502227103,-0.6900,2days
lr,2001-03-19,0.571401251740642,-4.1600,2days
lr,2001-03-20,0.578607739379399,-2.1900,2days
lr,2001-03-21,0.561724713810543,1.5800,2days
lr,2001-03-22,0.584448868878884,3.1400,2days
lr,2001-03-23,0.541983336536232,3.7100,2days
lr,2001-03-26,0.52572628660883,0.0500,2days
lr,2001-03-27,0.474422194481638,-2.8900,2days
lr,2001-03-28,0.499113992817519,0.6100,2days
lr,2001-03-29,0.507207223490499,-0.1800,2days
lr,2001-03-30,0.516512261051575,-4.6400,2days
lr,2001-04-02,0.530403912768091,-3.7200,2days
lr,2001-04-03,0.583368213815675,4.0700,2days
lr,2001-04-04,0.607559662356551,2.2800,2days
lr,2001-04-05,0.566707696152577,-1.2000,2days
lr,2001-04-06,0.575279923734031,3.5400,2days
lr,2001-04-09,0.569336913048043,2.4900,2days
lr,2001-04-10,0.475835123327962,1.2900,2days
lr,2001-04-11,0.459746405617487,1.1800,2days
lr,2001-04-12,0.510173864792951,0.7000,2days
lr,2001-04-16,0.468012970700313,4.9600,2days
lr,2001-04-17,0.488848622743843,5.1900,2days
lr,2001-04-18,0.456551931965494,0.3900,2days
lr,2001-04-19,0.404248722006637,-2.3400,2days
lr,2001-04-20,0.448293208108948,-2.7000,2days
lr,2001-04-23,0.468420611130334,0.3600,2days
lr,2001-04-24,0.497357485881743,2.0700,2days
lr,2001-04-25,0.541846162673023,1.9800,2days
lr,2001-04-26,0.508676663120786,1.2100,2days
lr,2001-04-27,0.487991996281949,1.0700,2days
lr,2001-04-30,0.473943053295528,1.4400,2days
lr,2001-05-01,0.456201545655187,-1.4100,2days
lr,2001-05-02,0.42995593674481,-0.0600,2days
lr,2001-05-03,0.446186673446774,1.2000,2days
lr,2001-05-04,0.482893221657233,-0.4300,2days
lr,2001-05-07,0.447293297126842,-0.6300,2days
lr,2001-05-08,0.479097108689944,-0.4800,2days
lr,2001-05-09,0.489597788874428,-0.7900,2days
lr,2001-05-10,0.476820123259081,-0.5000,2days
lr,2001-05-11,0.495937364341717,0.3000,2days
lr,2001-05-14,0.498406077643255,2.8900,2days
lr,2001-05-15,0.479338877334339,3.1300,2days
lr,2001-05-16,0.461222419988267,0.5400,2days
lr,2001-05-17,0.434463759959814,1.8900,2days
lr,2001-05-18,0.448837220546723,1.3500,2days
lr,2001-05-21,0.438916139882918,-1.8100,2days
lr,2001-05-22,0.429298576334498,-1.2400,2days
lr,2001-05-23,0.488272126832734,-0.8700,2days
lr,2001-05-24,0.504227650522189,-1.9500,2days
lr,2001-05-25,0.507977810697347,-2.3300,2days
lr,2001-05-29,0.537190992950577,-0.9600,2days
lr,2001-05-30,0.538882534829379,1.0100,2days
lr,2001-05-31,0.534038352956022,0.9000,2days
lr,2001-06-01,0.50626269487312,1.8200,2days
lr,2001-06-04,0.498744844318454,0.2300,2days
lr,2001-06-05,0.471765502841513,-0.5100,2days
lr,2001-06-06,0.464552011324372,-0.4000,2days
lr,2001-06-07,0.484929367431847,-1.7700,2days
lr,2001-06-08,0.481979295819443,-0.7200,2days
lr,2001-06-11,0.50390532027775,-1.0200,2days
lr,2001-06-12,0.5244112552753,-2.8600,2days
lr,2001-06-13,0.522901581065996,-2.1900,2days
lr,2001-06-14,0.550090001475587,-0.9400,2days
lr,2001-06-15,0.558050306131467,-0.1500,2days
lr,2001-06-18,0.548355474341792,1.2200,2days
lr,2001-06-19,0.55066168637776,2.0200,2days
lr,2001-06-20,0.525413375434818,0.1800,2days
lr,2001-06-21,0.483874072571966,-1.4900,2days
lr,2001-06-22,0.493566048276269,-0.7000,2days
lr,2001-06-25,0.500923118467731,-0.6200,2days
lr,2001-06-26,0.504115201964514,0.7800,2days
lr,2001-06-27,0.513926698761892,1.1000,2days
lr,2001-06-28,0.528353689599455,0.8600,2days
lr,2001-06-29,0.503873335697007,0.8200,2days
lr,2001-07-02,0.50339393923699,-1.4100,2days
lr,2001-07-03,0.492940382918272,-3.5500,2days
lr,2001-07-05,0.495229383610879,-1.6800,2days
lr,2001-07-06,0.522308978641666,-0.7600,2days
lr,2001-07-09,0.548448629407434,-1.5500,2days
lr,2001-07-10,0.5464264915299,2.2500,2days
lr,2001-07-11,0.560499942831437,3.0100,2days
lr,2001-07-12,0.518521091770498,-0.4700,2days
lr,2001-07-13,0.454340450990929,-0.1000,2days
lr,2001-07-16,0.487826373347582,0.4400,2days
lr,2001-07-17,0.475030789149605,0.0500,2days
lr,2001-07-18,0.463501070921408,0.2600,2days
lr,2001-07-19,0.501487799608003,-1.9700,2days
lr,2001-07-20,0.509320151485712,-3.2400,2days
lr,2001-07-23,0.510600851649205,-0.0500,2days
lr,2001-07-24,0.540104471913837,2.6700,2days
lr,2001-07-25,0.548049135354003,1.2900,2days
lr,2001-07-26,0.493437075982866,0.1300,2days
lr,2001-07-27,0.499418583839316,0.4500,2days
lr,2001-07-30,0.492299844020475,0.9500,2days
lr,2001-07-31,0.476248214890665,0.7900,2days
lr,2001-08-01,0.490726041119502,-0.1300,2days
lr,2001-08-02,0.495794946421886,-1.6600,2days
lr,2001-08-03,0.49392967691299,-0.8200,2days
lr,2001-08-06,0.50843628889765,-1.4100,2days
lr,2001-08-07,0.524049535572113,-1.7400,2days
lr,2001-08-08,0.532232078548888,0.5600,2days
lr,2001-08-09,0.555893230576378,0.6600,2days
lr,2001-08-10,0.525464196793187,-0.2900,2days
lr,2001-08-13,0.504644048973002,-1.1100,2days
lr,2001-08-14,0.518000510425611,-0.4300,2days
lr,2001-08-15,0.515949875408037,-1.3600,2days
lr,2001-08-16,0.534242506254211,-0.8700,2days
lr,2001-08-17,0.548915679942992,-0.4100,2days
lr,2001-08-20,0.564440138741617,-0.5200,2days
lr,2001-08-21,0.541023044755408,0.4200,2days
lr,2001-08-22,0.554207989706321,1.6800,2days
lr,2001-08-23,0.528088128497607,1.4700,2days
lr,2001-08-24,0.502843274315341,-1.9800,2days
lr,2001-08-27,0.494184241744987,-2.6000,2days
lr,2001-08-28,0.507225709225993,-2.8000,2days
lr,2001-08-29,0.52378038301273,-1.3000,2days
lr,2001-08-30,0.514378330452584,0.3500,2days
lr,2001-08-31,0.55161252978664,-0.1600,2days
lr,2001-09-04,0.527595422030813,-2.3400,2days
lr,2001-09-05,0.523078942485433,-4.0600,2days
lr,2001-09-06,0.519027703397292,-1.2500,2days
lr,2001-09-07,0.521592044519399,-4.3300,2days
lr,2001-09-10,0.559229908602096,-5.4700,2days
lr,2001-09-17,0.605559366196355,-2.1800,2days
lr,2001-09-18,0.645288534926325,-4.6700,2days
lr,2001-09-19,0.650016810983262,-4.9500,2days
lr,2001-09-20,0.667043563992572,1.9200,2days
lr,2001-09-21,0.691122672147633,4.8100,2days
lr,2001-09-24,0.663842216322019,0.3600,2days
lr,2001-09-25,0.550606022575114,0.6300,2days
lr,2001-09-26,0.579283355452567,3.3700,2days
lr,2001-09-27,0.555939621206002,1.9600,2days
lr,2001-09-28,0.491975913090399,1.0000,2days
lr,2001-10-01,0.544470523585543,3.2500,2days
lr,2001-10-02,0.565391338984746,1.7400,2days
lr,2001-10-03,0.52127512580008,-0.0800,2days
lr,2001-10-04,0.542695204529163,-0.6700,2days
lr,2001-10-05,0.581258893955389,-1.3700,2days
lr,2001-10-08,0.569084750204046,1.7500,2days
lr,2001-10-09,0.591637374459333,3.8500,2days
lr,2001-10-10,0.595270168263514,0.9900,2days
lr,2001-10-11,0.530878512773236,-0.6800,2days
lr,2001-10-12,0.553127565165573,0.5400,2days
lr,2001-10-15,0.542769170299565,-1.1800,2days
lr,2001-10-16,0.51751643565946,-2.6400,2days
lr,2001-10-17,0.541727843892138,-0.3400,2days
lr,2001-10-18,0.566779592199835,1.9900,2days
lr,2001-10-19,0.549553071699221,1.0500,2days
lr,2001-10-22,0.531380762710114,-0.4300,2days
lr,2001-10-23,0.540842399767095,1.4100,2days
lr,2001-10-24,0.528538253122915,1.7900,2days
lr,2001-10-25,0.50279811721168,-1.9800,2days
lr,2001-10-26,0.499375029812889,-4.0600,2days
lr,2001-10-29,0.546949106309008,-1.7200,2days
lr,2001-10-30,0.559246306823083,2.2900,2days
lr,2001-10-31,0.582451106881852,2.5900,2days
lr,2001-11-01,0.562017608988996,1.7300,2days
lr,2001-11-02,0.537622390867847,2.9100,2days
lr,2001-11-05,0.510992464015213,1.1800,2days
lr,2001-11-06,0.458970837862244,-0.0300,2days
lr,2001-11-07,0.472786727550328,0.4000,2days
lr,2001-11-08,0.503602964102475,-0.0200,2days
lr,2001-11-09,0.498044327081269,1.6800,2days
lr,2001-11-12,0.520311119974377,2.0500,2days
lr,2001-11-13,0.533245700212094,0.2800,2days
lr,2001-11-14,0.501172278052811,-0.2200,2days
lr,2001-11-15,0.503408982483798,0.7700,2days
lr,2001-11-16,0.508331881861243,0.3500,2days
lr,2001-11-19,0.504540064189102,-1.2200,2days
lr,2001-11-20,0.513994908039395,0.6700,2days
lr,2001-11-21,0.532203040158385,1.7900,2days
lr,2001-11-23,0.533051940161385,-0.0700,2days
lr,2001-11-26,0.506828278285378,-2.5000,2days
lr,2001-11-27,0.521621398220149,-0.8100,2days
lr,2001-11-28,0.519622343426574,0.9700,2days
lr,2001-11-29,0.533245556890535,-0.9000,2days
lr,2001-11-30,0.528186075499852,0.4700,2days
lr,2001-12-03,0.552557463897862,3.5800,2days
lr,2001-12-04,0.550087072264879,1.9500,2days
lr,2001-12-05,0.481595763488446,-1.0300,2days
lr,2001-12-06,0.498357803073709,-2.3300,2days
lr,2001-12-07,0.510223553742523,-1.8600,2days
lr,2001-12-10,0.510618948727191,-0.2500,2days
lr,2001-12-11,0.541640603301607,-1.5300,2days
lr,2001-12-12,0.569618797214089,-1.2300,2days
lr,2001-12-13,0.574784060792439,1.3400,2days
lr,2001-12-14,0.582702460788874,1.7700,2days
lr,2001-12-17,0.543531388255862,1.3400,2days
lr,2001-12-18,0.528462042576619,-0.2600,2days
lr,2001-12-19,0.514656569797115,-0.4100,2days
lr,2001-12-20,0.508138516388988,0.4100,2days
lr,2001-12-21,0.526109718217891,0.3900,2days
lr,2001-12-24,0.531736940005092,1.0900,2days
lr,2001-12-26,0.537600688344853,1.0100,2days
lr,2001-12-27,0.526413424490462,-0.7800,2days
lr,2001-12-28,0.518239578776057,-0.5500,2days
lr,2001-12-31,0.534053589394019,1.5000,2days
lr,2002-01-02,0.543499834483666,1.5500,2days
lr,2002-01-03,0.524587554831223,-0.0300,2days
lr,2002-01-04,0.521263249705766,-1.0100,2days
lr,2002-01-07,0.524229715468647,-0.8400,2days
lr,2002-01-08,0.529270354569987,-0.3600,2days
lr,2002-01-09,0.532482655099621,-0.8300,2days
lr,2002-01-10,0.541666878964263,-1.5700,2days
lr,2002-01-11,0.541398406182963,0.0500,2days
lr,2002-01-14,0.549611577600886,-0.9500,2days
lr,2002-01-15,0.55177389711364,-0.6400,2days
lr,2002-01-16,0.538318856618575,0.0000,2days
lr,2002-01-17,0.570205032383187,-1.7200,2days
lr,2002-01-18,0.535491618372495,0.0500,2days
lr,2002-01-22,0.550750337817102,1.1500,2days
lr,2002-01-23,0.563268600655861,0.4500,2days
lr,2002-01-24,0.53020080497361,0.0800,2days
lr,2002-01-25,0.53801456715228,-2.8800,2days
lr,2002-01-28,0.535859016896325,-1.7200,2days
lr,2002-01-29,0.541361251303996,2.6900,2days
lr,2002-01-30,0.597592209134542,0.7700,2days
lr,2002-01-31,0.540479055972023,-3.1600,2days
lr,2002-02-01,0.538366023789351,-2.8700,2days
lr,2002-02-04,0.558652602374471,-1.0000,2days
lr,2002-02-05,0.577946779647389,-0.9000,2days
lr,2002-02-06,0.573235133104339,1.1700,2days
lr,2002-02-07,0.579520314150197,2.9400,2days
lr,2002-02-08,0.562437762574937,1.0300,2days
lr,2002-02-11,0.507808481259257,0.5900,2days
lr,2002-02-12,0.485764613014013,0.8100,2days
lr,2002-02-13,0.478365957443109,-1.2800,2days
lr,2002-02-14,0.457615210401491,-2.9700,2days
lr,2002-02-15,0.498219305498179,-0.5600,2days
lr,2002-02-19,0.519830215428389,-0.2200,2days
lr,2002-02-20,0.547919333092219,-0.7400,2days
lr,2002-02-21,0.517094192299684,2.6300,2days
lr,2002-02-22,0.552194536812436,1.7900,2days
lr,2002-02-25,0.510185618379045,0.0400,2days
lr,2002-02-26,0.471141688751506,-0.2400,2days
lr,2002-02-27,0.49017704486234,1.9700,2days
lr,2002-02-28,0.482342989887128,4.2600,2days
lr,2002-03-01,0.493568827790992,1.2700,2days
lr,2002-03-04,0.449715670691188,0.7700,2days
lr,2002-03-05,0.452870423139479,0.9900,2days
lr,2002-03-06,0.477104009036816,0.1300,2days
lr,2002-03-07,0.450839086467569,0.9300,2days
lr,2002-03-08,0.484520373463584,0.1100,2days
lr,2002-03-11,0.48257936798115,-1.2100,2days
lr,2002-03-12,0.480550607511343,-1.0800,2days
lr,2002-03-13,0.489331504634323,1.0500,2days
lr,2002-03-14,0.503065256102887,1.0800,2days
lr,2002-03-15,0.499942100162702,0.3500,2days
lr,2002-03-18,0.48162973113814,-1.1800,2days
lr,2002-03-19,0.484539714010391,-1.4300,2days
lr,2002-03-20,0.479017805222856,-0.2700,2days
lr,2002-03-21,0.506498574533589,-1.8800,2days
lr,2002-03-22,0.494267504266209,-0.8900,2days
lr,2002-03-25,0.500077750983913,1.1200,2days
lr,2002-03-26,0.524933164684417,0.7800,2days
lr,2002-03-27,0.493839013856833,0.1700,2days
lr,2002-03-28,0.50103759409958,-0.9300,2days
lr,2002-04-01,0.508714256804257,-1.8400,2days
lr,2002-04-02,0.504160756866431,-0.9200,2days
lr,2002-04-03,0.519460859928938,-0.2400,2days
lr,2002-04-04,0.537541413390042,-0.0900,2days
lr,2002-04-05,0.527996908029133,-0.4400,2days
lr,2002-04-08,0.534383015694958,0.4600,2days
lr,2002-04-09,0.527654705242127,-1.2600,2days
lr,2002-04-10,0.528851241258702,-1.7200,2days
lr,2002-04-11,0.514769515874497,-0.1000,2days
lr,2002-04-12,0.554397127434007,1.5600,2days
lr,2002-04-15,0.518501027240896,2.1300,2days
lr,2002-04-16,0.528980947030698,-0.3500,2days
lr,2002-04-17,0.491149143296308,-0.0800,2days
lr,2002-04-18,0.493452280425677,-1.4800,2days
lr,2002-04-19,0.494591200503251,-2.1500,2days
lr,2002-04-22,0.488924102642028,-1.3300,2days
lr,2002-04-23,0.527363540569502,-0.8600,2days
lr,2002-04-24,0.526726158949216,-1.5400,2days
lr,2002-04-25,0.539693018477343,-2.3800,2days
lr,2002-04-26,0.536412001141059,0.0600,2days
lr,2002-04-29,0.546838026925624,1.9700,2days
lr,2002-04-30,0.540825422561372,0.7100,2days
lr,2002-05-01,0.499757383564303,-1.2000,2days
lr,2002-05-02,0.49903018206171,-2.9400,2days
lr,2002-05-03,0.509669589787439,-2.2300,2days
lr,2002-05-06,0.522843493201302,3.4400,2days
lr,2002-05-07,0.548687697727002,2.2400,2days
lr,2002-05-08,0.529758748223138,-3.1100,2days
lr,2002-05-09,0.490067934937696,0.1400,2days
lr,2002-05-10,0.521949587224112,4.0100,2days
lr,2002-05-13,0.543415674293628,1.5400,2days
lr,2002-05-14,0.469888797500087,0.0900,2days
lr,2002-05-15,0.491403124536605,1.4200,2days
lr,2002-05-16,0.512507644530274,-0.5800,2days
lr,2002-05-17,0.483763404529184,-2.4100,2days
lr,2002-05-20,0.496170323051526,-0.5400,2days
lr,2002-05-21,0.5308432685927,1.5900,2days
lr,2002-05-22,0.532314025276318,-0.2000,2days
lr,2002-05-23,0.513156311034804,-2.0500,2days
lr,2002-05-24,0.516116450145127,-1.4900,2days
lr,2002-05-28,0.520323398033654,-0.9200,2days
lr,2002-05-29,0.519932228374838,-0.0500,2days
lr,2002-05-30,0.528027504217719,-2.2500,2days
lr,2002-05-31,0.537227027668876,-2.4800,2days
lr,2002-06-03,0.531992060758432,0.8900,2days
lr,2002-06-04,0.564602522690523,-1.1100,2days
lr,2002-06-05,0.540550606609781,-2.1300,2days
lr,2002-06-06,0.542706632229447,0.1500,2days
lr,2002-06-07,0.573981943267473,-1.3600,2days
lr,2002-06-10,0.5451522179192,-1.0200,2days
lr,2002-06-11,0.546617261076041,-0.4000,2days
lr,2002-06-12,0.584903414214053,-1.2700,2days
lr,2002-06-13,0.548456819271501,2.6400,2days
lr,2002-06-14,0.564961555560811,2.9700,2days
lr,2002-06-17,0.557486117157007,-1.5600,2days
lr,2002-06-18,0.495689540197059,-2.9700,2days
lr,2002-06-19,0.520913953369383,-3.0200,2days
lr,2002-06-20,0.538095745814658,-1.3500,2days
lr,2002-06-21,0.549982203590518,-1.3100,2days
lr,2002-06-24,0.583464097747634,-1.9300,2days
lr,2002-06-25,0.570408846516697,1.4900,2days
lr,2002-06-26,0.581639863323911,1.6700,2days
lr,2002-06-27,0.566359818788806,-2.2200,2days
lr,2002-06-28,0.529920119035465,-4.2200,2days
lr,2002-07-01,0.539195911728196,-1.5100,2days
lr,2002-07-02,0.555566118714547,4.3200,2days
lr,2002-07-03,0.575655039966725,2.4100,2days
lr,2002-07-05,0.530683827541961,-3.6600,2days
lr,2002-07-08,0.50635513048636,-5.7800,2days
